MaxAbsEStateIndex,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGLO,AvgIpc,Kappa2,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA7,SMR_VSA10,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA8,EState_VSA6,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_C_O_noCOO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_ester,fr_ketone,fr_nitro,fr_para_hydroxylation
12.123364984882842,1.0909090909090908,10.000532504241122,-2.284385418695744,2.6591757387509833,4.520605522499968,5.538925252383345,0.0,11.594566004035068,25.980208536304467,34.08551521998629,5.316788604006331,46.512520679535236,16.169309733438947,22.400530542890593,4.794537184071822,13.847474399381248,10.772448428929591,38.112942673227685,1,1,2,2.5828000000000007,0,0,0,2,1,0,1,1,0,0,1,0
12.052724552784078,1.1818181818181819,10.001046939489695,-2.3003842690670897,2.6591757387509833,4.739031868520165,5.538925252383345,5.112436884724758,11.594566004035068,38.198081979351166,45.38471103541968,5.316788604006331,46.512520679535236,11.374772549367124,21.48185291527728,4.794537184071822,13.847474399381248,10.772448428929591,49.079219472539776,1,1,2,2.747700000000001,0,0,0,1,1,0,1,1,0,0,1,0
12.987203404509954,1.16,10.081298123551809,-2.076582841850055,2.856211887899643,6.607181634243952,5.749511833283905,0.0,5.907179729351506,54.95175817061889,34.380349839616926,4.567099647791355,64.30803377121505,0.0,28.659909601212945,11.21535880699783,21.615368162314272,10.902924932081056,56.49810422019942,1,0,3,3.9273200000000026,1,0,1,1,0,0,0,1,0,0,0,0
12.940302553120013,1.1538461538461537,10.108200990781118,-2.051640847314464,2.9910757870097813,7.6203136289347775,5.749511833283905,0.0,5.907179729351506,54.44884259385427,34.31822428101658,9.883888251797686,64.81094934797966,0.0,30.036013053684474,11.21535880699783,22.845177367156435,10.902924932081056,35.942365462915326,1,0,3,3.6704000000000025,0,0,0,2,1,0,0,1,0,0,0,0
11.010797167632486,1.0454545454545454,10.155420330828528,-2.0735117526227063,2.46996146760646,5.871997445683244,5.687386274683562,0.0,11.374772549367124,24.26546827384644,28.7188503866861,0.0,68.25665750845941,22.74954509873425,20.9224547804279,0.0,10.357988675768818,0.0,0.0,2,0,2,2.9448000000000016,0,1,1,0,1,0,2,0,0,0,2,0
12.791282206057863,1.0714285714285714,9.444764474449805,-2.6002602557505696,2.899239231036813,6.272007655173047,0.0,17.167540703713566,0.0,80.61130169812292,17.535795180681728,0.0,11.64912463690315,0.0,23.136845991665417,19.120474506015512,79.56443735893518,0.0,6.923737199690624,0,0,0,4.655200000000004,0,0,0,3,0,1,0,5,1,2,0,0
11.942522203325774,0.9444444444444444,10.107143701274966,-2.0414367231556225,2.390731379615023,4.035866968245452,17.09277939380059,5.428790391900541,0.0,24.26546827384644,10.969244356107037,0.0,64.82063119212685,0.0,5.106527394840706,0.0,0.0,22.292943266678478,48.53093654769288,1,0,3,3.1656000000000017,0,0,0,0,0,0,0,1,0,0,0,2
12.257521101033007,1.1304347826086956,9.916041286875013,-2.3673879459933698,2.887682255767422,5.494379575938145,0.0,5.724985593970254,0.0,24.26546827384644,34.7964457845001,4.899909730850478,63.63673909010791,5.687386274683562,30.50348423654005,15.256385731842123,11.126902983393991,0.0,12.13273413692322,1,2,2,3.4788000000000023,0,0,0,1,1,0,1,3,0,0,0,0
12.024468379944572,1.15,10.002162858539599,-2.1763231292707372,2.5840836386851525,5.097712849630266,6.544756405912575,0.0,0.0,18.19910120538483,28.907190897038284,0.0,64.6804728448282,5.687386274683562,25.21129312071197,4.794537184071822,11.126902983393991,0.0,18.013948781989278,0,1,2,3.1538000000000013,0,0,0,1,0,0,1,1,0,0,0,0
11.533555839002268,1.5333333333333334,9.89379136677932,-2.136136648296717,2.4881081753570387,5.686089815774063,5.783244946364939,0.0,0.0,25.18037091493942,11.75255023431679,0.0,12.152040213667762,0.0,16.859077629157497,9.589074368143644,39.02784531432067,0.0,0.0,1,0,0,2.4127,1,0,1,1,0,2,0,0,0,1,0,0
