MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,NHOHCount,NumAmideBonds,fr_NH1,fr_alkyl_halide,fr_aryl_methyl,fr_ketone,fr_para_hydroxylation
10.48418288611741,-0.7597193877551016,10.733333333333333,203.24099999999999,16.365238143265714,-1.7699999999999996,9.67362704263206,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,18.258300695141912,9.901064578912528,0.0,4.567099647791355,0.0,19.88931522852921,0.0,36.02576333715651,0.0,0.0,15.642932330583909,11.339293589984397,6.923737199690624,11.984273114623004,0.0,10.902924932081056,42.230000000000004,6.4208216229260096,6.544756405912575,10.902924932081056,5.563451491696996,0.0,23.754047487556665,18.19910120538483,5.106527394840706,10.48418288611741,9.783951089695137,2.3000231481481483,-0.7597193877551016,2.101952947845805,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
11.753615835222977,-0.04727513227513214,10.588235294117647,224.25900000000001,16.254694053993457,-2.349999999999999,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,4.794537184071822,0.0,0.0,0.0,48.54058958606515,5.563451491696996,9.901064578912528,0.0,0.0,0.0,0.0,0.0,71.80022670638238,5.749511833283905,0.0,10.889772341205646,0.0,0.0,15.921440167465814,0.0,6.076020106833881,37.3,11.532756779648844,5.563451491696996,5.563451491696996,6.076020106833881,36.407855449141934,24.26546827384644,0.0,0.0,11.753615835222977,9.276508657488094,1.4566520219198793,0.1465305072646348,3.193611111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12.346093539462569,-0.2762431068744198,16.433333333333334,461.9520000000001,35.49569283407265,-2.7499999999999996,19.897041906447136,5.749511833283905,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,22.937725768167255,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,6.923737199690624,13.716679505790452,45.823056661636414,17.248535499851716,14.790514511606428,34.88201692050792,4.794537184071822,0.0,12.487188691387619,5.022633313741326,16.292640740919243,93.04,22.42883670966064,27.374680219517337,15.966132467369269,30.208468368603388,18.208754243757102,25.122838405075452,15.293171857589208,21.074665797832616,21.734433484022,13.704927181176865,1.4404748982740787,0.5918787320474639,1.655827984545517,1.429989041949232,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12.493562138794147,-0.48287247796135246,16.71875,534.4570000000002,79.91873133359664,-2.5599999999999996,19.897041906447136,11.350562644267594,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,11.336785877934737,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,26.37226241005556,7.109797541277533,45.27314286372751,17.248535499851716,14.790514511606428,33.876185766978686,4.794537184071822,0.0,26.334663090768867,0.0,16.292640740919243,93.04,11.65669156263541,30.99002960412074,15.966132467369269,23.098670827325854,25.318551785034632,38.9703128044567,31.223115755538558,9.473725907600098,21.954893064631605,14.062877940771997,1.0453380090693771,0.8511539541059161,1.7276335401010725,1.6178008253811427,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12.472294777683036,-0.5206811199366612,16.71875,490.00600000000026,35.49569293677118,-2.7499999999999996,19.897041906447136,11.350562644267594,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,22.937725768167255,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,26.37226241005556,7.109797541277533,45.823056661636414,17.248535499851716,14.790514511606428,33.876185766978686,4.794537184071822,0.0,26.334663090768867,5.022633313741326,16.292640740919243,93.04,22.42883670966064,20.767798255004422,15.966132467369269,23.098670827325854,25.318551785034632,38.9703128044567,15.293171857589208,21.074665797832616,21.86776436850933,14.06129175032935,0.9130077621557968,0.5801277195380149,1.673189095656628,1.6124839851033648,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12.068109095490048,-0.8475593476856098,10.222222222222221,243.26200000000003,16.36526142353782,-2.3599999999999994,9.67362704263206,0.0,5.783244946364939,0.0,0.0,9.589074368143644,0.0,0.0,0.0,30.33183534230805,30.06534653253272,14.69560176298435,0.0,4.567099647791355,0.0,12.965578028838586,0.0,59.9187925373898,0.0,0.0,21.42617727694885,11.339293589984397,0.0,22.34226179039182,0.0,0.0,59.3,12.204066569290948,17.671659389306566,0.0,0.0,35.15988799640234,18.19910120538483,0.0,5.106527394840706,22.522620587618782,8.588516548620264,1.2084012555639543,-0.8987861995374613,3.4494386180398084,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
11.927397644242884,-0.19362859032501856,11.15,268.316,16.254713396286782,-2.49,5.106527394840706,11.443439828132366,0.0,5.783244946364939,0.0,9.77851570501903,4.9839785209472085,0.0,0.0,25.989861574676738,12.393687143226153,9.901064578912528,0.0,9.967957041894417,0.0,19.76538044554264,0.0,59.68648300530039,5.749511833283905,0.0,20.85772938310006,0.0,0.0,41.38074860785691,0.0,6.076020106833881,63.08,17.450662825810237,5.693927994848461,11.126902983393991,24.66655082167311,24.27512131221871,13.847474399381248,9.967957041894417,0.0,19.754548385316788,9.532511156105132,2.2193161585621906,0.29199322643045633,7.666093627125374,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12.407947856797653,-0.23654559058599456,16.483870967741936,567.4300000000002,126.91270448715781,-2.3099999999999996,19.897041906447136,5.749511833283905,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,11.336785877934737,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,19.95144078712955,7.109797541277533,44.37060561896049,17.248535499851716,14.790514511606428,34.3791013437433,4.794537184071822,3.5701822710653963,19.410925891078243,0.0,16.292640740919243,93.04,17.760657950383713,24.524040867656726,21.529583959066265,30.208468368603388,18.208754243757102,54.63744623183413,15.293171857589208,9.473725907600098,21.925672327593013,13.788816540351833,1.5758589247753212,0.9840354725620719,1.8312825887504243,1.4858743851932834,2.0,1.0,1.0,0.0,0.0,0.0,0.0
13.855392275091996,-0.834456560813017,16.483870967741936,459.5240000000002,32.166707184720146,-3.1099999999999994,19.897041906447136,5.749511833283905,22.48389627719175,5.131558479839333,5.907179729351506,4.794537184071822,9.374393568622029,4.992404732635669,0.0,11.336785877934737,0.0,23.765205534187444,0.0,10.30076712495354,4.992404732635669,19.95144078712955,7.109797541277533,46.617644188940986,17.248535499851716,14.790514511606428,34.3791013437433,4.794537184071822,5.817220841045895,19.410925891078243,0.0,16.292640740919243,93.04,17.760657950383713,20.767798255004422,33.794384485222,30.58897059450776,0.0,32.046575604766076,15.293171857589208,9.473725907600098,21.54927636034477,13.178766540351834,1.1675255914419878,-1.0212544215842791,1.5731138387504242,1.32254105185995,2.0,1.0,1.0,0.0,0.0,0.0,0.0
11.903761810279667,-1.0984079218107,17.555555555555557,279.32200000000006,32.181197831668065,-1.7300000000000002,5.106527394840706,10.865290491471546,0.0,0.0,5.907179729351506,19.472962619941327,0.0,0.0,0.0,23.97975839243781,6.196843571613076,14.69560176298435,0.0,9.883888251797686,0.0,0.0,6.544756405912575,34.995009285736415,0.0,0.0,37.7321911554133,9.589074368143644,6.06636706846161,5.693927994848461,0.0,6.076020106833881,70.5,4.320534085558971,10.599064508738508,16.66179468024159,0.0,24.40559781537018,0.0,11.050345589408819,17.324400837887403,27.97713753828743,8.685855627757684,0.5771527777777778,-1.5029884206769126,3.1264652357856724,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10.971029344864261,-0.7875393739301011,14.666666666666666,320.39200000000005,16.365179879662676,-2.589999999999999,10.090505915787915,0.0,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,36.39820241076966,42.65194376759325,9.901064578912528,0.0,9.883888251797686,0.0,25.93115605767717,6.544756405912575,70.91521901763234,0.0,0.0,27.504477340502817,30.725693241748992,0.0,22.384282469939446,0.0,10.902924932081056,56.33,6.4208216229260096,0.0,37.13524304997699,22.207055192707248,0.0,24.26546827384644,34.14935652564412,5.106527394840706,16.931111229469956,10.186234427901024,5.90393222795189,-0.7875393739301011,1.0781088889999424,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
12.933279914429805,-5.137304563513753,11.407407407407407,379.29400000000004,19.41331136379494,-3.5599999999999996,14.511215626368696,5.749511833283905,5.783244946364939,0.0,5.783244946364939,9.589074368143644,0.0,13.171245143024459,9.943792737561093,12.13273413692322,17.32374655500707,32.70443548974544,0.0,14.510892385352449,0.0,6.176298517443475,7.109797541277533,65.74319703538973,11.436898107967467,4.736862953800049,44.57073136158063,0.0,0.0,26.409905346386097,0.0,5.687386274683562,86.35,16.814289258077554,10.59462276254396,29.223997431092194,19.242531678200752,12.13273413692322,0.0,5.098681808301038,4.736862953800049,24.806078292632222,12.707617646603678,-0.7560720322079446,-2.327242818308835,-2.0145786459862487,1.409436376955802,1.0,0.0,0.0,3.0,0.0,2.0,0.0
11.850686570924665,-0.41530092592592527,10.736842105263158,256.257,16.26252993625215,-2.7499999999999996,15.319582184522117,17.248535499851716,5.783244946364939,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.208754243757102,0.0,20.11411936859394,0.0,0.0,0.0,0.0,0.0,59.66749256945914,17.248535499851716,0.0,21.102827130887057,0.0,0.0,15.921440167465814,0.0,6.076020106833881,77.76,22.81198699154871,0.0,5.563451491696996,36.407855449141934,18.208754243757102,0.0,0.0,5.106527394840706,11.850686570924665,27.954187373806782,0.7785381498278328,-0.5343359161081005,2.8533087679516247,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
