FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_LOGPLOW,AvgIpc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA7,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA6,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,NumHeteroatoms,RingCount,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_para_hydroxylation
1.0,16.365558265337416,9.869587059295796,-2.1007844048407036,2.38347085164274,10.423315998847038,0.0,0.0,0.0,41.310277303401826,0.0,59.65783953108687,11.374772549367124,11.075832682792555,5.41499046939678,0.0,36.692651766537686,0.0,0.0,18.19910120538483,0.0,2,0,2,3,2,4.425900000000003,0,1,1,1,0,2,0,0
1.1111111111111112,16.46532982318311,10.166855921593573,-1.973306933529773,2.3974189103517194,15.160178952647085,5.749511833283905,0.0,0.0,42.46456947923127,0.0,54.09438803938988,11.374772549367124,18.18563022407009,0.0,0.0,10.357988675768818,0.0,0.0,25.30889874666236,1.609888702266949,2,0,2,4,2,3.1370000000000005,0,1,1,1,0,2,0,0
1.0588235294117647,16.365553825086344,10.157396225104591,-1.9726794284698816,2.3242118686378794,10.423315998847038,0.0,0.0,0.0,37.255572541998674,0.0,59.65783953108687,11.374772549367124,11.075832682792555,0.0,6.923737199690624,15.921440167465814,0.0,0.0,18.19910120538483,0.0,2,0,2,3,2,3.436820000000001,0,1,1,1,0,2,0,0
1.0,16.62834223484127,10.064435684429114,-1.9842896193790969,2.5483113322617603,10.423315998847038,0.0,0.0,10.114318268765572,30.33183534230805,0.0,76.34144044507867,17.062158824050687,15.999143731610225,0.0,10.114318268765572,10.357988675768818,0.0,10.772448428929591,42.46456947923127,0.0,2,0,3,6,3,4.189800000000003,0,1,1,1,0,2,1,0
0.9,16.365557899616245,10.087424948214801,-1.9763575079346025,2.4783535202472686,10.423315998847038,0.0,0.0,0.0,29.651692488311237,0.0,72.29348924477472,11.374772549367124,11.075832682792555,0.0,0.0,10.357988675768818,0.0,10.772448428929591,18.19910120538483,0.0,2,0,3,3,3,4.281600000000003,0,1,1,1,0,2,1,0
0.9230769230769231,16.633451796368124,10.043162644510117,-1.9964774216768233,2.60908660558015,10.423315998847038,5.386224214464796,0.0,20.228636537531145,24.26546827384644,0.0,80.38939164538263,22.74954509873425,20.922454780427895,0.0,20.228636537531145,10.357988675768818,0.0,10.772448428929591,12.13273413692322,0.0,2,0,3,9,3,4.0980000000000025,0,1,1,1,0,2,1,0
0.9130434782608695,16.365582025571094,10.00078053467358,-1.9936033460547717,2.5483113322617603,10.423315998847038,0.0,0.0,4.794537184071822,42.64179675646347,0.0,71.7905736680101,11.374772549367124,16.859077629157497,0.0,0.0,27.639714551228256,0.0,10.772448428929591,37.255572541998674,0.0,2,0,3,4,3,4.484200000000002,0,1,1,1,0,2,1,0
0.8076923076923077,16.369395147256963,9.998974659061322,-2.0438617956894216,2.6097157488415097,15.529843393687743,0.0,0.0,4.794537184071822,42.64179675646347,0.0,71.28765809124549,11.374772549367124,27.93491031195005,0.0,0.0,37.997703226997075,0.0,10.772448428929591,12.13273413692322,0.0,3,0,3,6,3,4.182400000000002,0,2,2,1,0,2,1,0
1.0,16.365561220987193,10.031602225163283,-1.9801161470618094,2.5525608744350765,10.423315998847038,0.0,0.0,0.0,30.33183534230805,0.0,71.7905736680101,11.374772549367124,11.075832682792555,0.0,11.33111286753076,15.921440167465814,0.0,10.772448428929591,30.33183534230805,0.0,2,0,3,4,3,4.153280000000002,0,1,1,1,0,2,1,0
0.9166666666666666,19.41318188071414,10.019077491535315,-2.061150421519286,2.5401796466829794,10.423315998847038,0.0,0.0,0.0,35.71805955677285,0.0,71.7905736680101,24.546017692391587,11.075832682792555,6.176298517443475,0.0,15.921440167465814,0.0,10.772448428929591,30.33183534230805,0.0,2,0,3,6,3,5.3004000000000016,0,1,1,1,0,2,1,0
0.9523809523809523,19.142175402085286,10.079043947868705,-1.9801391944921825,2.506005994877324,10.423315998847038,5.817220841045895,0.0,0.0,30.33183534230805,0.0,72.044343017359,15.765187597041944,11.075832682792555,0.0,5.817220841045895,10.357988675768818,0.0,10.772448428929591,36.39820241076966,0.0,2,0,3,4,3,4.420700000000003,0,1,1,1,0,2,1,0
1.05,16.365559735643817,10.137304317759495,-1.979142627268117,2.4783535202472686,10.423315998847038,0.0,0.0,4.9839785209472085,30.33183534230805,4.9839785209472085,66.35759867946456,11.374772549367124,16.059811203739763,0.0,0.0,10.357988675768818,0.0,10.902924932081056,24.395944776997904,0.0,2,0,3,4,3,3.6766000000000014,0,1,1,1,0,2,1,1
0.85,16.36554875128968,10.08879298183389,-1.9642912452771366,2.4811023471777904,10.423315998847038,0.0,0.0,0.0,35.71805955677285,0.0,72.29348924477472,11.374772549367124,11.075832682792555,0.0,0.0,10.357988675768818,0.0,10.772448428929591,24.26546827384644,0.0,2,0,3,3,3,4.281600000000002,0,1,1,1,0,2,1,0
0.8695652173913043,16.36557281584875,10.001075166961328,-1.9847434735361658,2.550710154506852,10.423315998847038,0.0,0.0,4.794537184071822,48.70816382492508,0.0,71.7905736680101,11.374772549367124,16.859077629157497,0.0,0.0,27.639714551228256,0.0,10.772448428929591,37.255572541998674,0.0,2,0,3,4,3,4.484200000000002,0,1,1,1,0,2,1,0
0.8,16.365690472867616,10.08069575213526,-2.01996896123471,2.4788472501349506,10.423315998847038,0.0,0.0,0.0,23.585325419849628,0.0,72.29348924477472,11.374772549367124,11.075832682792555,0.0,0.0,10.357988675768818,0.0,10.772448428929591,18.19910120538483,0.0,2,0,3,3,3,4.281600000000002,0,1,1,1,0,2,1,1
1.0,16.4654433049173,10.078066094148928,-2.0303559531431983,2.54600694968771,15.160178952647087,5.749511833283905,0.0,0.0,23.585325419849628,0.0,66.2271221763131,11.374772549367124,18.18563022407009,0.0,0.0,10.357988675768818,0.0,10.772448428929591,19.242531678200752,1.5530447425883933,2,0,3,4,3,4.290200000000002,0,1,1,1,0,2,1,0
0.9130434782608695,16.36573147572179,10.045041194893649,-2.0514325434564826,2.5486195240028513,10.423315998847038,0.0,0.0,4.794537184071822,36.57542968800186,0.0,71.7905736680101,11.374772549367124,16.859077629157497,0.0,0.0,27.639714551228256,0.0,10.772448428929591,12.13273413692322,0.0,2,0,3,4,3,4.484200000000003,0,1,1,1,0,2,1,0
1.0,16.628356781895672,10.03793185291952,-2.0540139496190073,2.6120775300701444,10.423315998847038,0.0,0.0,14.908855452837393,37.255572541998674,0.0,75.83852486831405,17.062158824050687,21.782388677975163,0.0,10.114318268765572,27.639714551228256,0.0,10.772448428929591,24.26546827384644,0.0,2,0,3,7,3,4.392400000000004,0,1,1,1,0,2,1,0
1.0909090909090908,16.62834214953405,10.000532504241122,-2.440407077252982,2.6591757387509833,0.0,5.538925252383345,0.0,25.1255537876942,25.980208536304467,5.316788604006331,46.512520679535236,16.169309733438947,22.400530542890593,4.794537184071822,10.114318268765572,13.847474399381248,0.0,10.772448428929591,38.112942673227685,0.0,1,1,2,7,3,2.5828000000000007,0,0,0,1,0,1,1,0
1.1818181818181819,32.09204737880518,10.001046939489695,-2.439871997184294,2.6591757387509833,10.216698334856808,5.538925252383345,0.0,14.908855452837393,38.198081979351166,5.316788604006331,46.512520679535236,11.374772549367124,21.48185291527728,4.794537184071822,10.114318268765572,13.847474399381248,0.0,10.772448428929591,49.079219472539776,0.0,1,1,2,7,3,2.747700000000001,0,0,0,1,0,1,1,0
1.16,35.49569161900575,10.081298123551809,-2.136958985228134,2.856211887899643,9.843390348640755,5.749511833283905,0.0,14.156174015934997,54.95175817061889,4.567099647791355,64.30803377121505,0.0,28.659909601212945,11.21535880699783,6.923737199690624,21.615368162314272,5.022633313741326,10.902924932081056,56.49810422019942,1.5424111115335168,1,0,3,6,3,3.9273200000000026,1,0,1,0,0,0,1,0
