MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,TPSA,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAmideBonds,MolLogP,fr_Al_COO,fr_Ar_OH,fr_C_O,fr_NH1,fr_aniline,fr_aryl_methyl,fr_bicyclic,fr_ketone,fr_para_hydroxylation
12.1631395124023,-0.43054946670026006,11.423076923076923,365.45800000000014,32.092047166124935,-2.9899999999999993,698176.1470413445,9.733939541059678,5.583020141642242,5.112436884724758,0.0,0.0,5.625586319077987,5.425791397110385,4.794537184071822,5.101407525739723,0.0,35.89528683400505,56.75163773920039,11.073610489148358,11.275136494467699,4.417150937053347,0.0,5.425791397110385,5.101407525739723,20.771211599071872,5.316788604006331,75.64141452593368,0.0,16.368166320194703,10.82412188749546,0.0,13.847474399381248,23.61409167478161,0.0,66.63,0.0,21.970593520834697,16.637061980845353,5.563451491696996,19.056471336613843,44.1793097416893,21.910354595318047,16.63502438010004,8.49745597136647,6.963009992520658,0.0,0.0,5.774457414169751,0.0,2.0,0.0,4.120440000000003,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0
12.186131267321743,-1.359101946334089,12.363636363636363,300.27000000000004,16.3706761288639,-2.9599999999999995,97814.54658602194,10.213054789681411,12.10820789760957,0.0,0.0,5.559266895052007,11.938610575903699,9.589074368143644,9.476340119217006,5.098681808301038,0.0,24.26546827384644,18.405094737549014,11.126902983393991,5.693927994848461,19.802129157825057,0.0,9.780484743446223,0.0,19.386399651764595,0.0,51.309626828061255,11.257379486545457,5.559266895052007,31.932150109031333,24.180936835836416,0.0,21.48489165916281,0.0,109.48999999999998,5.563451491696996,28.78082566754266,11.126902983393991,0.0,12.13273413692322,12.13273413692322,5.098681808301038,5.106527394840706,22.310071097883597,1.218957860922148,-2.6137469818174184,1.011556201184177,-0.6720632558578985,0.0,2.0,0.0,0.7917000000000003,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
12.933279914429805,-5.137304563513753,11.407407407407407,379.29400000000004,19.41331136379494,-3.5599999999999996,1218589.1645397712,14.511215626368696,5.749511833283905,5.783244946364939,0.0,5.783244946364939,6.176298517443475,9.589074368143644,0.0,13.171245143024459,9.943792737561093,12.13273413692322,18.19910120538483,17.32374655500707,30.88479895403571,32.70443548974544,0.0,14.510892385352449,0.0,6.176298517443475,7.109797541277533,65.74319703538973,11.436898107967467,4.736862953800049,44.57073136158063,0.0,0.0,26.409905346386097,0.0,86.35,16.814289258077554,10.59462276254396,29.223997431092194,19.242531678200752,12.13273413692322,0.0,5.098681808301038,4.736862953800049,12.707617646603678,-0.7560720322079446,-2.327242818308835,-2.0145786459862487,0.0,1.409436376955802,1.0,0.0,2.8957000000000006,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
12.999174119587735,-1.141381763245039,10.916666666666666,346.7450000000001,35.49569158696292,-2.73,251220.65350854353,5.106527394840706,18.055905241806933,0.0,0.0,5.559266895052008,5.969305287951849,14.156174015934997,9.374393568622029,0.0,0.0,23.733674027155736,35.89528683400505,11.443454936667337,11.033401435232523,14.291479626587348,0.0,9.551078168738563,0.0,12.965578028838586,0.0,74.91560719968777,0.0,5.559266895052008,20.626910851531118,17.760115212910407,5.817220841045895,11.257379486545457,5.022633313741326,72.19,17.931970458820366,21.619486240670845,4.567099647791355,18.19910120538483,24.26546827384644,0.0,4.9839785209472085,16.70746728507322,9.4599512041323,1.2226653789087667,-1.5134644506460884,0.17787580309901752,-0.4914549739648948,0.0,1.0,0.0,2.8644,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12.124477395380765,-0.42156930380328483,11.346153846153847,365.45800000000014,32.09204715837958,-2.9899999999999993,920462.0275083437,9.733939541059678,5.583020141642242,5.112436884724758,0.0,0.0,5.625586319077987,5.425791397110385,4.794537184071822,5.101407525739723,0.0,48.53093654769288,43.258617894283546,11.93098062037737,11.275136494467699,4.417150937053347,0.0,10.742580001116716,5.101407525739723,13.344558822616634,6.544756405912575,82.21069717115992,0.0,16.368166320194703,17.368878293408034,6.4208216229260096,0.0,18.050640183084614,0.0,66.63,0.0,28.51534992674727,11.807045837390806,5.563451491696996,19.056471336613843,36.39820241076966,27.976721663779657,16.63502438010004,8.53970415534036,5.053590250633278,0.0,0.8607332983592834,2.4336672527775525,0.0,2.0,0.0,3.2238000000000016,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
13.38573791711869,-1.0558926810189437,10.636363636363637,299.276,19.14564244478291,-2.9499999999999993,151451.0456256098,9.67362704263206,0.0,23.167198461740632,0.0,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,30.33183534230805,6.06636706846161,35.65332426354337,5.687386274683562,18.681894674262168,0.0,4.567099647791355,0.0,0.0,0.0,83.68596835640481,11.436898107967467,0.0,15.456871988997,0.0,11.63444168209179,15.921440167465814,0.0,42.230000000000004,11.470631221048501,11.126902983393991,12.13273413692322,16.960786791017508,30.33183534230805,6.06636706846161,0.0,5.106527394840706,9.106385553004836,1.1141854056437401,-3.3103374369337564,3.0159013605442175,0.0,0.0,1.0,0.0,3.692100000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11.137465461493239,-0.7779238578147305,15.75,272.348,16.366574148313255,-1.81,47681.69220362087,9.67362704263206,6.544756405912575,0.0,0.0,0.0,5.969305287951849,9.694446914922299,0.0,0.0,0.0,18.19910120538483,25.477292959539852,42.14902819082864,0.0,9.901064578912528,0.0,9.467009378641833,0.0,39.399649663280364,6.544756405912575,35.5228477603919,0.0,0.0,33.12943929649492,24.304871618822983,0.0,25.104853885926705,0.0,45.47,6.544756405912575,6.041840829147961,25.027035152367425,16.643603701010253,0.0,22.766200853176187,24.813751198693335,5.106527394840706,10.358163055345594,3.5535241874527594,-0.7779238578147305,0.9260648148148147,6.38999916015789,0.0,1.0,0.0,2.4924,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
12.675929845189104,-1.0907236671323972,10.916666666666666,425.6910000000001,79.91873120179471,-1.8299999999999992,251220.65350854353,5.106527394840706,6.544756405912575,5.025959978669241,0.0,5.559266895052008,5.969305287951849,14.156174015934997,4.9839785209472085,0.0,0.0,39.29276873757298,42.46456947923127,14.390836305091515,11.033401435232523,9.901064578912528,0.0,9.551078168738563,0.0,16.466199860099593,0.0,62.31372638792884,0.0,5.559266895052008,20.626910851531118,11.339293589984397,0.0,0.0,5.022633313741326,72.19,5.025959978669241,16.05603474897385,9.368202991350188,16.32898459718247,42.46456947923127,0.0,20.913922418896558,16.70746728507322,9.930339214115142,0.5793469002827476,-1.0907236671323972,0.0,-0.4280907764340307,0.0,1.0,0.0,4.048200000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13.444897103941566,-1.220746842610118,10.916666666666666,330.2900000000001,19.143518976265504,-3.09,251220.65350854353,5.106527394840706,23.873126082852828,0.0,0.0,5.559266895052008,5.969305287951849,14.156174015934997,13.764808616296849,0.0,0.0,12.13273413692322,35.89528683400505,6.4208216229260096,11.033401435232523,18.681894674262168,0.0,9.551078168738563,0.0,12.965578028838586,0.0,75.71019472699234,0.0,5.559266895052008,20.626910851531118,17.760115212910407,11.63444168209179,11.257379486545457,0.0,72.19,17.63145033539073,11.080152209313258,10.633466716252965,36.39820241076966,0.0,0.0,4.9839785209472085,5.106527394840706,9.015739763383161,0.5886535231376513,-2.208610373212645,0.11711191421012868,-0.5994796653229195,0.0,1.0,0.0,2.3500999999999994,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12.114391061980346,-1.1021242231460484,17.842105263157894,295.34499999999997,32.18119832228854,-1.8,21075.467251015652,5.106527394840706,10.865290491471546,0.0,0.0,5.907179729351506,5.969305287951849,24.456941140888535,0.0,0.0,0.0,23.97975839243781,12.496841729759891,12.393687143226153,16.795908080351584,14.69560176298435,0.0,14.867866772744893,0.0,6.923737199690624,6.544756405912575,29.189595223577737,0.0,0.0,42.71616967636051,9.589074368143644,0.0,12.617665194539086,0.0,83.39,4.320534085558971,16.172169038807777,16.66179468024159,12.393687143226153,13.1205807713037,0.0,9.967957041894417,17.324400837887403,8.750158348846119,1.2052442365835228,-1.5043899071974463,4.599532212933639,1.304605221718317,0.0,1.0,1.0,1.1525,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12.930275730662636,-4.0234167139077845,15.962962962962964,412.81100000000015,35.495692204561934,-2.7599999999999993,822907.584737793,10.006437125691184,17.25810265926538,0.0,10.023291153407584,5.687386274683562,5.969305287951849,14.908855452837393,13.401775505276145,4.305215991296234,0.0,23.733674027155736,11.629818560158606,24.87433411444887,16.61463555145814,23.242172612059136,0.0,9.289194512243443,0.0,11.440239881430351,18.113357325662196,57.22908198812502,0.0,4.899909730850478,46.91958282299432,21.36258474339198,10.114318268765572,5.563451491696996,5.022633313741326,133.95,34.63681343658941,5.563451491696996,4.305215991296234,35.36222157630999,6.06636706846161,0.0,4.9839785209472085,16.70746728507322,20.1232714276937,0.21842406252624547,-1.1626026511767849,1.2370784517510707,-0.9090940728143111,-4.0234167139077845,1.0,0.0,1.6961999999999997,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
14.131885576761569,-4.025732001133785,16.346153846153847,464.70000000000016,79.91873123698795,-1.7499999999999996,484606.4646226934,10.006437125691184,23.075323500311274,0.0,10.023291153407584,0.0,5.969305287951849,4.794537184071822,17.792190552950967,4.305215991296234,0.0,33.59725085664348,18.19910120538483,22.77777098505506,11.69132450264047,22.709276610916287,0.0,9.289194512243443,0.0,11.440239881430351,18.113357325662196,51.33833700777615,0.0,4.899909730850478,41.996271774176655,21.36258474339198,5.817220841045895,5.563451491696996,5.022633313741326,90.81,34.51287865360284,4.472719515832414,4.305215991296234,29.295854507848382,6.06636706846161,0.0,20.913922418896558,16.70746728507322,9.194511340586978,0.15785856009070298,-1.7217834534504195,1.2448512768029363,-0.9942846776056102,-4.025732001133785,1.0,0.0,2.6896000000000004,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10.812607394809776,-0.8174480347694624,11.235294117647058,232.28300000000002,16.366540337884175,-1.8099999999999996,7877.754185363215,14.57353677348254,6.544756405912575,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,18.19910120538483,25.725162525512985,23.64452490960671,0.0,9.901064578912528,0.0,9.467009378641833,0.0,13.08951281182515,14.09534396535438,36.02576333715651,0.0,0.0,34.638186026788766,17.884049995896973,0.0,5.563451491696996,0.0,45.47,6.544756405912575,0.0,23.01113282969063,0.0,4.567099647791355,44.55765581081389,4.899909730850478,5.106527394840706,10.01354339884102,2.137592592592593,-0.8174480347694624,1.9293518518518518,0.8205102040816323,4.006565570672714,1.0,0.0,1.7875,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
